invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,store_id,currency,sales_channel,payment_method,line_total
551515,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-05-01 10:51:00,1.65,15606.0,PH,PH-STORE-004,PHP,online,card,19.799999999999997
551515,20749,ASSORTED COLOUR MINI CASES,12,2011-05-01 10:51:00,6.35,15606.0,PH,PH-STORE-004,PHP,online,card,76.19999999999999
551515,22729,ALARM CLOCK BAKELIKE ORANGE,8,2011-05-01 10:51:00,3.75,15606.0,PH,PH-STORE-004,PHP,online,card,30.0
551515,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-05-01 10:51:00,0.42,15606.0,PH,PH-STORE-004,PHP,online,card,10.08
551515,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,24,2011-05-01 10:51:00,2.55,15606.0,PH,PH-STORE-004,PHP,online,card,61.199999999999996
551515,22371,AIRLINE BAG VINTAGE TOKYO 78,12,2011-05-01 10:51:00,3.95,15606.0,PH,PH-STORE-004,PHP,online,card,47.400000000000006
551515,20750,RED RETROSPOT MINI CASES,12,2011-05-01 10:51:00,6.35,15606.0,PH,PH-STORE-004,PHP,online,card,76.19999999999999
551516,21067,VINTAGE RED TEATIME MUG,1,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,1.25
551516,21845,DAIRY MAID STRIPE MUG,1,2011-05-01 11:10:00,0.79,14800.0,PH,PH-STORE-002,PHP,online,cash,0.79
551516,21868,POTTING SHED TEA MUG,1,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,1.25
551516,22884,NUMBER TILE VINTAGE FONT 5,1,2011-05-01 11:10:00,1.95,14800.0,PH,PH-STORE-002,PHP,online,cash,1.95
551516,23065,LARGE DECO JEWELLERY STAND,1,2011-05-01 11:10:00,12.5,14800.0,PH,PH-STORE-002,PHP,online,cash,12.5
551516,21912,VINTAGE SNAKES & LADDERS,1,2011-05-01 11:10:00,3.75,14800.0,PH,PH-STORE-002,PHP,online,cash,3.75
551516,21179,NO JUNK MAIL METAL SIGN,1,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,1.25
551516,23205,CHARLOTTE BAG VINTAGE ALPHABET ,1,2011-05-01 11:10:00,0.85,14800.0,PH,PH-STORE-002,PHP,online,cash,0.85
551516,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,2011-05-01 11:10:00,1.65,14800.0,PH,PH-STORE-002,PHP,online,cash,1.65
551516,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-05-01 11:10:00,2.55,14800.0,PH,PH-STORE-002,PHP,online,cash,2.55
551516,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,2011-05-01 11:10:00,4.25,14800.0,PH,PH-STORE-002,PHP,online,cash,102.0
551516,23077,DOUGHNUT LIP GLOSS ,20,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,25.0
551516,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-05-01 11:10:00,2.08,14800.0,PH,PH-STORE-002,PHP,online,cash,24.96
551516,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-05-01 11:10:00,2.08,14800.0,PH,PH-STORE-002,PHP,online,cash,24.96
551516,23156,SET OF 5 MINI GROCERY MAGNETS,12,2011-05-01 11:10:00,2.08,14800.0,PH,PH-STORE-002,PHP,online,cash,24.96
551516,22431,WATERING CAN BLUE ELEPHANT,3,2011-05-01 11:10:00,1.95,14800.0,PH,PH-STORE-002,PHP,online,cash,5.85
551516,22433,WATERING CAN GREEN DINOSAUR,3,2011-05-01 11:10:00,1.95,14800.0,PH,PH-STORE-002,PHP,online,cash,5.85
551516,21790,VINTAGE SNAP CARDS,1,2011-05-01 11:10:00,0.85,14800.0,PH,PH-STORE-002,PHP,online,cash,0.85
551516,23154,SET OF 4 JAM JAR MAGNETS,12,2011-05-01 11:10:00,2.08,14800.0,PH,PH-STORE-002,PHP,online,cash,24.96
551516,23254,CHILDRENS CUTLERY DOLLY GIRL ,5,2011-05-01 11:10:00,4.15,14800.0,PH,PH-STORE-002,PHP,online,cash,20.75
551516,23256,CHILDRENS CUTLERY SPACEBOY ,5,2011-05-01 11:10:00,4.15,14800.0,PH,PH-STORE-002,PHP,online,cash,20.75
551516,22432,WATERING CAN PINK BUNNY,3,2011-05-01 11:10:00,1.95,14800.0,PH,PH-STORE-002,PHP,online,cash,5.85
551516,22941,CHRISTMAS LIGHTS 10 REINDEER,12,2011-05-01 11:10:00,8.5,14800.0,PH,PH-STORE-002,PHP,online,cash,102.0
551516,22560,TRADITIONAL MODELLING CLAY,24,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,30.0
551516,22526,WHEELBARROW FOR CHILDREN ,1,2011-05-01 11:10:00,12.75,14800.0,PH,PH-STORE-002,PHP,online,cash,12.75
551516,20992,JAZZ HEARTS PURSE NOTEBOOK,24,2011-05-01 11:10:00,0.85,14800.0,PH,PH-STORE-002,PHP,online,cash,20.4
551516,22474,SPACEBOY TV DINNER TRAY,1,2011-05-01 11:10:00,4.95,14800.0,PH,PH-STORE-002,PHP,online,cash,4.95
551516,22472,TV DINNER TRAY DOLLY GIRL,1,2011-05-01 11:10:00,4.95,14800.0,PH,PH-STORE-002,PHP,online,cash,4.95
551516,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-05-01 11:10:00,9.95,14800.0,PH,PH-STORE-002,PHP,online,cash,9.95
551516,21716,BOYS VINTAGE TIN SEASIDE BUCKET,10,2011-05-01 11:10:00,2.55,14800.0,PH,PH-STORE-002,PHP,online,cash,25.5
551516,20727,LUNCH BAG  BLACK SKULL.,10,2011-05-01 11:10:00,1.65,14800.0,PH,PH-STORE-002,PHP,online,cash,16.5
551516,21981,PACK OF 12 WOODLAND TISSUES ,12,2011-05-01 11:10:00,0.29,14800.0,PH,PH-STORE-002,PHP,online,cash,3.4799999999999995
551516,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2011-05-01 11:10:00,0.29,14800.0,PH,PH-STORE-002,PHP,online,cash,3.4799999999999995
551516,21982,PACK OF 12 SUKI TISSUES ,12,2011-05-01 11:10:00,0.29,14800.0,PH,PH-STORE-002,PHP,online,cash,3.4799999999999995
551516,22751,FELTCRAFT PRINCESS OLIVIA DOLL,5,2011-05-01 11:10:00,3.75,14800.0,PH,PH-STORE-002,PHP,online,cash,18.75
551516,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-05-01 11:10:00,3.75,14800.0,PH,PH-STORE-002,PHP,online,cash,15.0
551516,22520,CHILDS GARDEN TROWEL BLUE ,6,2011-05-01 11:10:00,0.85,14800.0,PH,PH-STORE-002,PHP,online,cash,5.1
551516,22521,CHILDS GARDEN TROWEL PINK,3,2011-05-01 11:10:00,0.85,14800.0,PH,PH-STORE-002,PHP,online,cash,2.55
551516,21718,RED METAL BEACH SPADE ,10,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,12.5
551516,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-05-01 11:10:00,3.75,14800.0,PH,PH-STORE-002,PHP,online,cash,15.0
551516,23207,LUNCH BAG ALPHABET DESIGN,6,2011-05-01 11:10:00,1.65,14800.0,PH,PH-STORE-002,PHP,online,cash,9.899999999999999
551516,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,2011-05-01 11:10:00,1.65,14800.0,PH,PH-STORE-002,PHP,online,cash,8.25
551516,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-05-01 11:10:00,0.85,14800.0,PH,PH-STORE-002,PHP,online,cash,8.5
551516,22437,SET OF 9 BLACK SKULL BALLOONS,5,2011-05-01 11:10:00,0.85,14800.0,PH,PH-STORE-002,PHP,online,cash,4.25
551516,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-01 11:10:00,8.5,14800.0,PH,PH-STORE-002,PHP,online,cash,17.0
551516,22436,12 COLOURED PARTY BALLOONS,10,2011-05-01 11:10:00,0.65,14800.0,PH,PH-STORE-002,PHP,online,cash,6.5
551516,23176,ABC TREASURE BOOK BOX ,1,2011-05-01 11:10:00,2.25,14800.0,PH,PH-STORE-002,PHP,online,cash,2.25
551516,23194,GYMKHANA TREASURE BOOK BOX,1,2011-05-01 11:10:00,2.25,14800.0,PH,PH-STORE-002,PHP,online,cash,2.25
551516,23177,TREASURE ISLAND BOOK BOX,1,2011-05-01 11:10:00,2.25,14800.0,PH,PH-STORE-002,PHP,online,cash,2.25
551516,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,3.75
551516,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,2.5
551516,22128,PARTY CONES CANDY ASSORTED,6,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,7.5
551516,22029,SPACEBOY BIRTHDAY CARD,12,2011-05-01 11:10:00,0.42,14800.0,PH,PH-STORE-002,PHP,online,cash,5.04
551516,22712,CARD DOLLY GIRL ,24,2011-05-01 11:10:00,0.42,14800.0,PH,PH-STORE-002,PHP,online,cash,10.08
551516,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-05-01 11:10:00,0.42,14800.0,PH,PH-STORE-002,PHP,online,cash,10.08
551516,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-05-01 11:10:00,2.08,14800.0,PH,PH-STORE-002,PHP,online,cash,4.16
551516,22663,JUMBO BAG DOLLY GIRL DESIGN,2,2011-05-01 11:10:00,2.08,14800.0,PH,PH-STORE-002,PHP,online,cash,4.16
551516,23201,JUMBO BAG ALPHABET,2,2011-05-01 11:10:00,2.08,14800.0,PH,PH-STORE-002,PHP,online,cash,4.16
551516,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-05-01 11:10:00,2.08,14800.0,PH,PH-STORE-002,PHP,online,cash,4.16
551516,21251,DINOSAUR HEIGHT CHART STICKER SET,5,2011-05-01 11:10:00,2.95,14800.0,PH,PH-STORE-002,PHP,online,cash,14.75
551516,21912,VINTAGE SNAKES & LADDERS,1,2011-05-01 11:10:00,3.75,14800.0,PH,PH-STORE-002,PHP,online,cash,3.75
551516,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,2011-05-01 11:10:00,3.75,14800.0,PH,PH-STORE-002,PHP,online,cash,7.5
551516,21888,BINGO SET,1,2011-05-01 11:10:00,3.75,14800.0,PH,PH-STORE-002,PHP,online,cash,3.75
551516,22549,PICTURE DOMINOES,2,2011-05-01 11:10:00,1.45,14800.0,PH,PH-STORE-002,PHP,online,cash,2.9
551516,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,2.5
551516,22559,SEASIDE FLYING DISC,5,2011-05-01 11:10:00,1.25,14800.0,PH,PH-STORE-002,PHP,online,cash,6.25
551516,22708,WRAP DOLLY GIRL,25,2011-05-01 11:10:00,0.42,14800.0,PH,PH-STORE-002,PHP,online,cash,10.5
551516,22045,SPACEBOY GIFT WRAP,25,2011-05-01 11:10:00,0.42,14800.0,PH,PH-STORE-002,PHP,online,cash,10.5
551517,22435,SET OF 9 HEART SHAPED BALLOONS,3,2011-05-01 11:14:00,1.25,16931.0,PH,PH-STORE-003,PHP,online,card,3.75
551517,23283,DOORMAT VINTAGE LEAVES DESIGN ,1,2011-05-01 11:14:00,7.95,16931.0,PH,PH-STORE-003,PHP,online,card,7.95
551517,21991,BOHEMIAN COLLAGE STATIONERY SET,3,2011-05-01 11:14:00,2.95,16931.0,PH,PH-STORE-003,PHP,online,card,8.850000000000001
551517,85144,JARDIN ETCHED GLASS CHEESE DISH,1,2011-05-01 11:14:00,1.95,16931.0,PH,PH-STORE-003,PHP,online,card,1.95
551517,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2,2011-05-01 11:14:00,1.25,16931.0,PH,PH-STORE-003,PHP,online,card,2.5
551517,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2011-05-01 11:14:00,2.1,16931.0,PH,PH-STORE-003,PHP,online,card,6.300000000000001
