invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,store_id,currency,sales_channel,payment_method,line_total
573744,21314,SMALL GLASS HEART TRINKET POT,8,2011-11-01 08:16:00,2.1,17733.0,PH,PH-STORE-006,PHP,online,card,16.8
573744,21704,BAG 250g SWIRLY MARBLES,12,2011-11-01 08:16:00,0.85,17733.0,PH,PH-STORE-006,PHP,online,card,10.2
573744,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-11-01 08:16:00,1.25,17733.0,PH,PH-STORE-006,PHP,online,card,15.0
573744,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-11-01 08:16:00,1.25,17733.0,PH,PH-STORE-006,PHP,online,card,15.0
573744,21915,RED  HARMONICA IN BOX ,12,2011-11-01 08:16:00,1.25,17733.0,PH,PH-STORE-006,PHP,online,card,15.0
573744,22065,CHRISTMAS PUDDING TRINKET POT ,48,2011-11-01 08:16:00,0.39,17733.0,PH,PH-STORE-006,PHP,online,card,18.72
573744,22340,NOEL GARLAND PAINTED ZINC ,24,2011-11-01 08:16:00,0.39,17733.0,PH,PH-STORE-006,PHP,online,card,9.36
573744,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-11-01 08:16:00,0.29,17733.0,PH,PH-STORE-006,PHP,online,card,6.959999999999999
573744,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-01 08:16:00,0.29,17733.0,PH,PH-STORE-006,PHP,online,card,6.959999999999999
573744,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-11-01 08:16:00,0.29,17733.0,PH,PH-STORE-006,PHP,online,card,6.959999999999999
573744,22621,TRADITIONAL KNITTING NANCY,12,2011-11-01 08:16:00,1.65,17733.0,PH,PH-STORE-006,PHP,online,card,19.799999999999997
573744,22768,FAMILY PHOTO FRAME CORNICE,2,2011-11-01 08:16:00,9.95,17733.0,PH,PH-STORE-006,PHP,online,card,19.9
573744,22865,HAND WARMER OWL DESIGN,12,2011-11-01 08:16:00,2.1,17733.0,PH,PH-STORE-006,PHP,online,card,25.200000000000003
573744,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-11-01 08:16:00,0.83,17733.0,PH,PH-STORE-006,PHP,online,card,9.959999999999999
573744,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-11-01 08:16:00,0.95,17733.0,PH,PH-STORE-006,PHP,online,card,11.399999999999999
573744,23414,ZINC BOX SIGN HOME,12,2011-11-01 08:16:00,8.49,17733.0,PH,PH-STORE-006,PHP,online,card,101.88
573744,23439,HAND WARMER RED LOVE HEART,12,2011-11-01 08:16:00,2.1,17733.0,PH,PH-STORE-006,PHP,online,card,25.200000000000003
573744,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-11-01 08:16:00,1.25,17733.0,PH,PH-STORE-006,PHP,online,card,15.0
573744,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-01 08:16:00,1.65,17733.0,PH,PH-STORE-006,PHP,online,card,19.799999999999997
573744,35970,ZINC FOLKART SLEIGH BELLS,12,2011-11-01 08:16:00,1.69,17733.0,PH,PH-STORE-006,PHP,online,card,20.28
573744,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-11-01 08:16:00,2.95,17733.0,PH,PH-STORE-006,PHP,online,card,17.700000000000003
573744,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2011-11-01 08:16:00,1.25,17733.0,PH,PH-STORE-006,PHP,online,card,30.0
573744,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-11-01 08:16:00,1.06,17733.0,PH,PH-STORE-006,PHP,online,card,38.160000000000004
573745,21174,POTTERING IN THE SHED METAL SIGN,12,2011-11-01 08:53:00,2.08,17419.0,PH,PH-STORE-003,PHP,online,cash,24.96
573745,21876,POTTERING MUG,12,2011-11-01 08:53:00,1.65,17419.0,PH,PH-STORE-003,PHP,online,cash,19.799999999999997
573745,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-11-01 08:53:00,3.25,17419.0,PH,PH-STORE-003,PHP,online,cash,19.5
573745,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-11-01 08:53:00,1.25,17419.0,PH,PH-STORE-003,PHP,online,cash,15.0
573745,21915,RED  HARMONICA IN BOX ,12,2011-11-01 08:53:00,1.25,17419.0,PH,PH-STORE-003,PHP,online,cash,15.0
573745,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-11-01 08:53:00,4.95,17419.0,PH,PH-STORE-003,PHP,online,cash,29.700000000000003
573745,22568,FELTCRAFT CUSHION OWL,8,2011-11-01 08:53:00,3.75,17419.0,PH,PH-STORE-003,PHP,online,cash,30.0
573745,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,2011-11-01 08:53:00,0.85,17419.0,PH,PH-STORE-003,PHP,online,cash,10.2
573745,22617,BAKING SET SPACEBOY DESIGN,3,2011-11-01 08:53:00,4.95,17419.0,PH,PH-STORE-003,PHP,online,cash,14.850000000000001
573745,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-11-01 08:53:00,8.5,17419.0,PH,PH-STORE-003,PHP,online,cash,17.0
573745,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-11-01 08:53:00,6.35,17419.0,PH,PH-STORE-003,PHP,online,cash,12.7
573745,22852,DOG BOWL VINTAGE CREAM,4,2011-11-01 08:53:00,4.25,17419.0,PH,PH-STORE-003,PHP,online,cash,17.0
573745,22853,CAT BOWL VINTAGE CREAM,6,2011-11-01 08:53:00,3.25,17419.0,PH,PH-STORE-003,PHP,online,cash,19.5
573745,22938,CUPCAKE LACE PAPER SET 6,12,2011-11-01 08:53:00,1.95,17419.0,PH,PH-STORE-003,PHP,online,cash,23.4
573745,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-11-01 08:53:00,7.5,17419.0,PH,PH-STORE-003,PHP,online,cash,15.0
573745,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-01 08:53:00,1.65,17419.0,PH,PH-STORE-003,PHP,online,cash,19.799999999999997
573745,71053,WHITE METAL LANTERN,4,2011-11-01 08:53:00,3.75,17419.0,PH,PH-STORE-003,PHP,online,cash,15.0
573746,20723,STRAWBERRY CHARLOTTE BAG,50,2011-11-01 09:01:00,0.85,13461.0,PH,PH-STORE-001,PHP,online,cash,42.5
573746,22077,6 RIBBONS RUSTIC CHARM,84,2011-11-01 09:01:00,1.95,13461.0,PH,PH-STORE-001,PHP,online,cash,163.79999999999998
573746,22356,CHARLOTTE BAG PINK POLKADOT,50,2011-11-01 09:01:00,0.85,13461.0,PH,PH-STORE-001,PHP,online,cash,42.5
573746,22386,JUMBO BAG PINK POLKADOT,30,2011-11-01 09:01:00,2.08,13461.0,PH,PH-STORE-001,PHP,online,cash,62.400000000000006
573746,23199,JUMBO BAG APPLES,30,2011-11-01 09:01:00,2.08,13461.0,PH,PH-STORE-001,PHP,online,cash,62.400000000000006
573746,23200,JUMBO BAG PEARS,10,2011-11-01 09:01:00,2.08,13461.0,PH,PH-STORE-001,PHP,online,cash,20.8
573746,23203,JUMBO BAG VINTAGE DOILY ,10,2011-11-01 09:01:00,2.08,13461.0,PH,PH-STORE-001,PHP,online,cash,20.8
573746,23344,JUMBO BAG 50'S CHRISTMAS ,30,2011-11-01 09:01:00,2.08,13461.0,PH,PH-STORE-001,PHP,online,cash,62.400000000000006
573746,85099B,JUMBO BAG RED RETROSPOT,30,2011-11-01 09:01:00,2.08,13461.0,PH,PH-STORE-001,PHP,online,cash,62.400000000000006
573746,85099F,JUMBO BAG STRAWBERRY,10,2011-11-01 09:01:00,2.08,13461.0,PH,PH-STORE-001,PHP,online,cash,20.8
573747,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2011-11-01 09:14:00,1.25,13697.0,PH,PH-STORE-005,PHP,online,cash,15.0
573747,21479,WHITE SKULL HOT WATER BOTTLE ,4,2011-11-01 09:14:00,4.25,13697.0,PH,PH-STORE-005,PHP,online,cash,17.0
573747,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-11-01 09:14:00,0.39,13697.0,PH,PH-STORE-005,PHP,online,cash,9.36
573747,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2011-11-01 09:14:00,0.42,13697.0,PH,PH-STORE-005,PHP,online,cash,10.5
573747,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-11-01 09:14:00,4.25,13697.0,PH,PH-STORE-005,PHP,online,cash,17.0
573747,22469,HEART OF WICKER SMALL,12,2011-11-01 09:14:00,1.65,13697.0,PH,PH-STORE-005,PHP,online,cash,19.799999999999997
