invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,store_id,currency,sales_channel,payment_method,line_total
561904,22075,6 RIBBONS ELEGANT CHRISTMAS ,96,2011-08-01 08:30:00,1.45,17941.0,PH,PH-STORE-006,PHP,online,card,139.2
561904,85049E,SCANDINAVIAN REDS RIBBONS,156,2011-08-01 08:30:00,1.06,17941.0,PH,PH-STORE-006,PHP,online,card,165.36
561905,21385,IVORY HANGING DECORATION  HEART,24,2011-08-01 09:31:00,0.85,14947.0,PH,PH-STORE-010,PHP,online,card,20.4
561905,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-08-01 09:31:00,0.95,14947.0,PH,PH-STORE-010,PHP,online,card,11.399999999999999
561905,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-08-01 09:31:00,0.85,14947.0,PH,PH-STORE-010,PHP,online,card,10.2
561905,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-08-01 09:31:00,1.25,14947.0,PH,PH-STORE-010,PHP,online,card,15.0
561905,21754,HOME BUILDING BLOCK WORD,3,2011-08-01 09:31:00,5.95,14947.0,PH,PH-STORE-010,PHP,online,card,17.85
561905,23226,FILIGREE HEART DAISY WHITE,24,2011-08-01 09:31:00,1.25,14947.0,PH,PH-STORE-010,PHP,online,card,30.0
561905,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2011-08-01 09:31:00,2.55,14947.0,PH,PH-STORE-010,PHP,online,card,20.4
561905,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2011-08-01 09:31:00,2.55,14947.0,PH,PH-STORE-010,PHP,online,card,20.4
561905,21746,SMALL RED RETROSPOT WINDMILL,12,2011-08-01 09:31:00,1.25,14947.0,PH,PH-STORE-010,PHP,online,card,15.0
561905,21755,LOVE BUILDING BLOCK WORD,3,2011-08-01 09:31:00,5.95,14947.0,PH,PH-STORE-010,PHP,online,card,17.85
561906,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-08-01 10:03:00,1.95,12921.0,PH,PH-STORE-002,PHP,online,card,15.6
561906,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-08-01 10:03:00,2.95,12921.0,PH,PH-STORE-002,PHP,online,card,17.700000000000003
561906,21240,BLUE POLKADOT CUP,16,2011-08-01 10:03:00,0.85,12921.0,PH,PH-STORE-002,PHP,online,card,13.6
561906,20725,LUNCH BAG RED RETROSPOT,20,2011-08-01 10:03:00,1.65,12921.0,PH,PH-STORE-002,PHP,online,card,33.0
561906,20726,LUNCH BAG WOODLAND,20,2011-08-01 10:03:00,1.65,12921.0,PH,PH-STORE-002,PHP,online,card,33.0
561906,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-01 10:03:00,1.65,12921.0,PH,PH-STORE-002,PHP,online,card,16.5
561906,22629,SPACEBOY LUNCH BOX ,12,2011-08-01 10:03:00,1.95,12921.0,PH,PH-STORE-002,PHP,online,card,23.4
